id,title,popularity,budget,revenue,genres_list,director,cast_size
189,Sin City: A Dame to Kill For,85.428395,65000000,39407616,"['Crime', 'Thriller']",Robert Rodriguez,50
12618,Random Hearts,4.137237,64000000,74608570,"['Drama', 'Romance']",Sydney Pollack,24
253412,Everest,60.246978,55000000,203427584,"['Adventure', 'Drama']",Baltasar Kormákur,36
1427,Perfume: The Story of a Murderer,42.551902,50000000,132180323,"['Crime', 'Fantasy', 'Drama']",Tom Tykwer,24
818,Austin Powers in Goldmember,40.137264,63000000,296655431,"['Comedy', 'Crime', 'Science Fiction']",Jay Roach,114
16577,Astro Boy,24.857079,65000000,44091067,"['Animation', 'Action', 'Family', 'Science Fiction']",David Bowers,15
329,Jurassic Park,40.413191,63000000,920100000,"['Adventure', 'Science Fiction']",Steven Spielberg,27
12160,Wyatt Earp,13.859307,63000000,25052000,"['Drama', 'Action', 'Western']",Lawrence Kasdan,24
9331,Clear and Present Danger,18.832471,62000000,215887717,"['Action', 'Drama', 'Thriller']",Phillip Noyce,18
300168,Dragon Blade,9.568884,65000000,121545703,"['Action', 'Drama', 'Adventure']",Daniel Lee,37
9072,Little Man,12.421504,64000000,101595121,"['Comedy', 'Crime']",Keenen Ivory Wayans,6
3536,U-571,18.096884,62000000,127666415,"['Action', 'Drama', 'Thriller', 'War']",Jonathan Mostow,11
9087,The American President,11.056763,62000000,107879496,"['Comedy', 'Drama', 'Romance']",Rob Reiner,18
12177,The Love Guru,13.218008,62000000,41819064,"['Comedy', 'Romance']",Marco Schnabel,19
12138,3000 Miles to Graceland,11.262655,62000000,18720175,"['Action', 'Adventure', 'Comedy', 'Thriller', 'Crime']",Demian Lichtenstein,13
273248,The Hateful Eight,68.717016,44000000,155760117,"['Crime', 'Drama', 'Mystery', 'Western']",Quentin Tarantino,18
50359,Hop,16.791058,63000000,183953723,"['Animation', 'Comedy', 'Family']",Tim Hill,11
1271,300,65.197968,65000000,422610419,"['Action', 'Adventure', 'War']",Zack Snyder,87
693,Meet the Fockers,32.829538,80000000,516642939,"['Comedy', 'Romance']",Jay Roach,19
14306,Marley & Me,30.951203,60000000,244082376,"['Comedy', 'Family']",David Frankel,36
497,The Green Mile,103.698022,60000000,284600000,"['Fantasy', 'Drama', 'Crime']",Frank Darabont,33
9982,Chicken Little,47.973995,150000000,314432665,"['Animation', 'Family', 'Comedy']",Mark Dindal,24
210577,Gone Girl,143.041543,61000000,369330363,"['Mystery', 'Thriller', 'Drama']",David Fincher,72
2501,The Bourne Identity,86.476817,60000000,214034224,"['Action', 'Drama', 'Mystery', 'Thriller']",Doug Liman,51
710,GoldenEye,59.824565,58000000,352194034,"['Adventure', 'Action', 'Thriller']",Martin Campbell,20
2275,The General's Daughter,18.345613,60000000,149705852,"['Crime', 'Drama', 'Mystery', 'Thriller']",Simon West,16
37165,The Truman Show,56.488027,60000000,264118201,"['Comedy', 'Drama']",Peter Weir,25
9837,The Prince of Egypt,29.464852,70000000,218613188,"['Adventure', 'Animation', 'Drama', 'Family', 'Music']",Simon Wells,22
10708,Daddy Day Care,18.106021,60000000,164433867,"['Comedy', 'Family']",Steve Carr,52
136400,2 Guns,42.881415,61000000,131940411,"['Action', 'Comedy', 'Crime']",Baltasar Kormákur,44
10992,Cats & Dogs,18.735024,60000000,93375151,"['Comedy', 'Family']",Lawrence Guterman,8
9654,The Italian Job,62.766854,60000000,176070171,"['Action', 'Crime']",F. Gary Gray,22
2642,Two Weeks Notice,24.153567,60000000,93354918,"['Romance', 'Comedy']",Marc Lawrence,26
8916,Antz,41.515702,60000000,171757863,"['Adventure', 'Animation', 'Comedy', 'Family']",Eric Darnell,18
19899,Couples Retreat,26.676487,70000000,171844840,"['Comedy', 'Romance']",Peter Billingsley,18
2119,Days of Thunder,16.278022,60000000,157920733,['Adventure'],Tony Scott,12
9641,Cheaper by the Dozen 2,18.831023,60000000,129181830,['Comedy'],Adam Shankman,22
294254,Maze Runner: The Scorch Trials,113.161483,61000000,311256926,['Action'],Wes Ball,37
38167,Eat Pray Love,28.800112,60000000,204594016,['Drama'],Ryan Murphy,19
39514,RED,41.430245,58000000,71664962,"['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']",Robert Schwentke,29
9563,Any Given Sunday,23.127561,55000000,100230832,['Drama'],Oliver Stone,66
547,The Horse Whisperer,12.867352,60000000,186883563,"['Drama', 'Romance']",Robert Redford,21
1538,Collateral,44.815022,65000000,217764291,"['Drama', 'Crime', 'Thriller']",Michael Mann,20
9334,The Scorpion King,37.537093,60000000,165333180,"['Action', 'Fantasy', 'Adventure']",Chuck Russell,18
11128,Ladder 49,10.99991,60000000,74541707,"['Drama', 'Action', 'Thriller']",Jay Russell,10
75780,Jack Reacher,56.868399,60000000,218340595,"['Crime', 'Drama', 'Thriller']",Christopher McQuarrie,47
8914,Deep Blue Sea,22.991269,60000000,73648228,"['Action', 'Science Fiction', 'Thriller']",Renny Harlin,18
39538,Contagion,38.820858,60000000,137551594,"['Drama', 'Thriller', 'Science Fiction']",Steven Soderbergh,18
14836,Coraline,51.146047,60000000,124596398,"['Animation', 'Family']",Henry Selick,8
8645,The Happening,20.501582,60000000,163403799,"['Thriller', 'Science Fiction']",M. Night Shyamalan,22
9509,Man on Fire,45.299089,70000000,130293714,"['Action', 'Drama', 'Thriller', 'Crime']",Tony Scott,12
10067,The Shaggy Dog,4.280619,50000000,61112916,"['Comedy', 'Family']",Brian Robbins,21
9384,Starsky & Hutch,28.848842,60000000,170268750,"['Comedy', 'Crime']",Todd Phillips,84
9279,Jingle All the Way,22.501041,60000000,129832389,"['Family', 'Comedy']",Brian Levant,20
1487,Hellboy,47.479755,66000000,99318987,"['Fantasy', 'Action', 'Science Fiction']",Guillermo del Toro,21
9422,A Civil Action,10.147321,70000000,56702901,['Drama'],Steven Zaillian,19
77174,ParaNorman,39.539045,60000000,107139399,"['Family', 'Animation', 'Adventure', 'Comedy']",Sam Fell,21
4824,The Jackal,19.747459,60000000,159330280,"['Action', 'Thriller', 'Adventure', 'Crime']",Michael Caton-Jones,50
9620,Paycheck,29.018826,60000000,96269812,"['Action', 'Adventure', 'Mystery', 'Science Fiction', 'Thriller']",John Woo,46
10199,The Tale of Despereaux,16.493576,60000000,50877145,"['Adventure', 'Animation', 'Family']",Robert Stevenhagen,18
3512,Under Siege 2: Dark Territory,13.080725,60000000,104324083,"['Action', 'Thriller']",Geoff Murphy,12
137094,Jack Ryan: Shadow Recruit,42.538258,60000000,50549107,"['Action', 'Drama', 'Thriller']",Kenneth Branagh,29
274479,Joy,29.876507,60000000,101134059,"['Drama', 'Comedy']",David O. Russell,67
267860,London Has Fallen,61.849521,60000000,205754447,"['Action', 'Crime', 'Thriller']",Babak Najafi,29
8078,Alien: Resurrection,37.44963,70000000,162000000,"['Science Fiction', 'Horror', 'Action']",Jean-Pierre Jeunet,26
7485,Shooter,37.378081,61000000,95696996,"['Action', 'Drama', 'Mystery', 'Thriller', 'Crime']",Antoine Fuqua,16
170687,The Boxtrolls,30.656345,60000000,108255770,"['Animation', 'Comedy', 'Family', 'Fantasy']",Anthony Stacchi,18
6435,Practical Magic,15.142701,75000000,46683377,"['Drama', 'Fantasy', 'Comedy']",Griffin Dunne,11
137106,The Lego Movie,59.547928,60000000,469160692,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",Phil Lord,35
6278,Reign of Fire,27.615108,60000000,43061982,"['Adventure', 'Action', 'Fantasy']",Rob Bowman,15
82682,Gangster Squad,29.041198,60000000,105200903,"['Crime', 'Drama', 'Action', 'Thriller']",Ruben Fleischer,40
17610,Year One,25.293538,60000000,62357900,"['Comedy', 'Adventure']",Harold Ramis,24
22954,Invictus,23.85119,60000000,122233971,"['Drama', 'History']",Clint Eastwood,46
16995,State of Play,21.685719,60000000,87784194,['Action'],Kevin Macdonald,22
16558,Duplicity,13.630049,78146652,60000000,"['Romance', 'Comedy', 'Crime']",Tony Gilroy,33
9849,My Favorite Martian,6.80692,65000000,36850101,"['Comedy', 'Drama', 'Family', 'Science Fiction']",Donald Petrie,8
5820,The Sentinel,15.352807,60000000,77920346,"['Action', 'Thriller', 'Crime']",Clark Johnson,15
16866,Planet 51,23.661071,70000000,104945765,"['Science Fiction', 'Animation', 'Family', 'Comedy', 'Adventure']",Jorge Blanco,18
201,Star Trek: Nemesis,21.605533,60000000,67312826,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",Stuart Baird,18
11775,Intolerable Cruelty,22.620125,60000000,119940815,"['Crime', 'Comedy', 'Romance']",Joel Coen,42
12201,Edge of Darkness,24.657931,80000000,74901339,"['Crime', 'Drama', 'Mystery', 'Thriller']",Martin Campbell,20
11015,The Relic,12.621769,60000000,33956608,"['Horror', 'Mystery', 'Thriller']",Peter Hyams,27
9932,Analyze That,21.08952,60000000,55003135,"['Comedy', 'Crime']",Harold Ramis,10
13389,Righteous Kill,18.380176,60000000,73174566,"['Action', 'Crime', 'Drama', 'Thriller']",Jon Avnet,33
17332,The Soloist,17.299333,60000000,31720158,['Drama'],Joe Wright,12
4958,The Legend of Bagger Vance,16.848899,80000000,39459427,"['Fantasy', 'Drama']",Robert Redford,13
786,Almost Famous,21.547446,60000000,47383689,"['Drama', 'Music']",Cameron Crowe,45
11679,xXx: State of the Union,36.689223,60000000,71073932,"['Action', 'Adventure', 'Crime', 'Drama', 'Mystery', 'Thriller']",Lee Tamahori,15
38321,Priest,28.350927,60000000,78309131,"['Action', 'Science Fiction', 'Fantasy', 'Thriller', 'Horror']",Scott Stewart,11
14411,Sinbad: Legend of the Seven Seas,18.815442,60000000,26288320,"['Family', 'Animation', 'Adventure']",Tim Johnson,13
8413,Event Horizon,29.787135,60000000,26673242,"['Horror', 'Science Fiction', 'Mystery']",Paul W.S. Anderson,15
10052,Dragonfly,8.927137,60000000,52322400,['Drama'],Tom Shadyac,23
9676,The Black Dahlia,15.213484,50000000,49111202,['Drama'],Brian De Palma,19
9664,Flyboys,13.155999,60000000,17800000,"['Action', 'Adventure', 'Drama', 'History', 'Romance', 'War']",Tony Bill,16
2100,The Last Castle,15.433244,72000000,27642707,"['Action', 'Drama', 'Thriller']",Rod Lurie,11
10384,Supernova,5.762037,90000000,14828081,"['Horror', 'Science Fiction', 'Thriller']",Walter Hill,12
137321,Winter's Tale,22.736038,60000000,30800231,"['Drama', 'Fantasy', 'Mystery', 'Romance']",Akiva Goldsman,33
123553,The Mortal Instruments: City of Bones,45.514031,60000000,90565421,"['Action', 'Adventure', 'Drama', 'Mystery', 'Romance', 'Fantasy']",Harald Zwart,22
11260,Meet Dave,18.676291,60000000,50650079,"['Comedy', 'Science Fiction', 'Adventure', 'Family']",Brian Robbins,16
9009,Dark Water,14.376463,30000000,25473093,"['Drama', 'Horror', 'Thriller']",Walter Salles,12
2309,Inkheart,27.018886,60000000,57490374,"['Adventure', 'Family', 'Fantasy']",Iain Softley,20
8285,The Spirit,14.84856,60000000,39031337,"['Action', 'Comedy', 'Thriller', 'Crime', 'Science Fiction']",Frank Miller,15
210860,Mortdecai,52.417529,60000000,30418560,"['Comedy', 'Adventure']",David Koepp,14
381902,The Monkey King 2,4.72629,68490000,193677158,"['Action', 'Adventure', 'Fantasy']",Soi Cheang,11
13922,The Great Raid,8.923215,80000000,10166502,"['Action', 'History', 'War']",John Dahl,56
293660,Deadpool,514.569956,58000000,783112979,"['Action', 'Adventure', 'Comedy']",Tim Miller,47
190859,American Sniper,87.53437,58800000,542307423,"['War', 'Action']",Clint Eastwood,81
257445,Goosebumps,45.351617,58000000,158162788,"['Adventure', 'Horror', 'Comedy']",Rob Letterman,54
9007,Just Like Heaven,13.43573,58000000,102854431,"['Comedy', 'Fantasy', 'Romance']",Mark Waters,42
889,The Flintstones in Viva Rock Vegas,6.248309,83000000,59468275,"['Science Fiction', 'Comedy', 'Family', 'Romance']",Brian Levant,14
1370,Rambo III,31.294717,63000000,189015611,"['Action', 'Adventure', 'Thriller', 'War']",Peter MacDonald,16
4942,Leatherheads,7.739276,58000000,41299492,"['Comedy', 'Romance', 'Drama']",George Clooney,14
24438,Did You Hear About the Morgans?,14.403696,58000000,85280250,['Comedy'],Marc Lawrence,16
116741,The Internship,1.551497,58000000,44000000,['Comedy'],Shawn Levy,117
35791,Resident Evil: Afterlife,2.143764,60000000,300228084,"['Action', 'Adventure', 'Horror', 'Science Fiction']",Paul W.S. Anderson,15
72431,Red Tails,12.29603,58000000,50365377,"['Drama', 'Action', 'Adventure', 'History', 'War']",Anthony Hemingway,16
1813,The Devil's Advocate,33.8473,57000000,152944660,"['Drama', 'Horror', 'Mystery', 'Thriller']",Taylor Hackford,47
87428,That's My Boy,21.723897,70000000,58058367,['Comedy'],Sean Anders,28
8840,DragonHeart,31.791979,57000000,115267375,['Fantasy'],Rob Cohen,18
10589,After the Sunset,14.113066,60000000,61347797,"['Action', 'Comedy', 'Crime', 'Drama']",Brett Ratner,35
71676,Ghost Rider: Spirit of Vengeance,48.622278,57000000,149217355,"['Action', 'Fantasy', 'Thriller']",Brian Taylor,11
1722,Captain Corelli's Mandolin,9.061866,57000000,62112895,"['Drama', 'History', 'Romance']",John Madden,13
10022,The Pacifier,35.4763,56000000,113006880,"['Action', 'Comedy', 'Drama', 'Family', 'Thriller']",Adam Shankman,76
11358,Walking Tall,23.438398,56000000,57223890,"['Adventure', 'Drama', 'Action', 'Thriller']",Kevin Bray,49
13,Forrest Gump,138.133331,55000000,677945399,"['Comedy', 'Drama', 'Romance']",Robert Zemeckis,66
6477,Alvin and the Chipmunks,47.336034,60000000,361366633,"['Comedy', 'Music', 'Family', 'Fantasy', 'Animation']",Tim Hill,16
1597,Meet the Parents,29.97224,55000000,330444045,"['Comedy', 'Romance']",Jay Roach,19
10530,Pocahontas,47.845589,55000000,346079773,"['Adventure', 'Animation', 'Drama', 'Family']",Mike Gabriel,16
1924,Superman,48.507081,55000000,300218018,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']",Richard Donner,92
9327,The Nutty Professor,20.28119,54000000,128769345,"['Fantasy', 'Comedy', 'Romance', 'Science Fiction']",Tom Shadyac,21
8488,Hitch,34.576913,70000000,368100420,"['Comedy', 'Drama', 'Romance']",Andy Tennant,17
8273,American Wedding,36.194802,55000000,231449203,"['Comedy', 'Romance']",Jesse Dylan,15
109424,Captain Phillips,52.786917,55000000,95000000,"['Action', 'Drama', 'Thriller']",Paul Greengrass,17
35056,Date Night,38.06168,55000000,152263880,['Comedy'],Shawn Levy,29
8839,Casper,19.830132,50000000,287928194,"['Fantasy', 'Comedy', 'Family']",Brad Silberling,34
156022,The Equalizer,79.922059,55000000,192330738,"['Thriller', 'Action', 'Crime']",Antoine Fuqua,38
7303,Maid in Manhattan,19.738215,55000000,154906693,"['Comedy', 'Drama', 'Romance']",Wayne Wang,18
8963,Crimson Tide,20.334629,53000000,157387195,"['Action', 'Thriller', 'Drama']",Tony Scott,18
1402,The Pursuit of Happyness,80.581367,55000000,307077295,['Drama'],Gabriele Muccino,49
9315,Flightplan,32.05145,55000000,223387299,"['Thriller', 'Drama', 'Mystery']",Robert Schwentke,15
8984,Disclosure,15.064058,55000000,214015089,"['Drama', 'Thriller', 'Crime', 'Mystery', 'Romance']",Barry Levinson,12
795,City of Angels,21.272734,55000000,198685114,"['Drama', 'Fantasy', 'Romance']",Brad Silberling,16
24,Kill Bill: Vol. 1,79.754966,30000000,180949000,"['Action', 'Crime']",Quentin Tarantino,36
393,Kill Bill: Vol. 2,50.622607,30000000,152159461,"['Action', 'Crime', 'Thriller']",Quentin Tarantino,27
9618,Tango & Cash,22.787667,55000000,63408614,"['Action', 'Adventure', 'Comedy']",Andrei Konchalovsky,16
9374,Death Becomes Her,29.498304,55000000,149022650,"['Fantasy', 'Comedy']",Robert Zemeckis,20
8584,Shanghai Noon,25.400935,55000000,56932305,"['Adventure', 'Action', 'Comedy', 'Western']",Tom Dey,22
2320,Executive Decision,17.231675,55000000,121969216,"['Action', 'Adventure', 'Drama', 'Thriller']",Stuart Baird,18
58224,Mr. Popper's Penguins,32.835777,55000000,187361754,"['Comedy', 'Family']",Mark Waters,17
1729,The Forbidden Kingdom,17.097041,55000000,127906624,"['Action', 'Adventure', 'Fantasy']",Rob Minkoff,15
175574,Free Birds,14.414937,55000000,110000000,"['Animation', 'Comedy', 'Family']",Jimmy Hayward,17
8077,Alien³,45.856409,50000000,159773545,"['Science Fiction', 'Action', 'Horror']",David Fincher,25
8818,Evita,7.027139,55000000,141047179,"['History', 'Drama', 'Music']",Alan Parker,12
8195,Ronin,32.657488,55000000,41610884,"['Action', 'Thriller', 'Crime', 'Adventure']",John Frankenheimer,33
10586,The Ghost and the Darkness,12.46525,50000000,75000000,['Adventure'],Stephen Hopkins,15
116149,Paddington,39.882276,55000000,259207227,"['Family', 'Comedy']",Paul King,68
80035,The Watch,39.395881,68000000,68267862,['Comedy'],Akiva Schaffer,19
10632,The Hunted,8.634954,55000000,34234008,"['Drama', 'Action', 'Thriller', 'Crime']",William Friedkin,5
1792,Stuck on You,8.802525,55000000,33828318,['Comedy'],Bobby Farrelly,40
72197,The Pirates! In an Adventure with Scientists!,23.700759,60000000,118338361,"['Animation', 'Adventure', 'Family', 'Comedy']",Peter Lord,13
3580,Changeling,27.50916,55000000,113020255,"['Crime', 'Drama', 'Mystery']",Clint Eastwood,74
12123,Chain Reaction,20.58862,50000000,60209334,"['Action', 'Drama', 'Science Fiction', 'Thriller']",Andrew Davis,75
9566,The Fan,4.366488,55000000,18626419,"['Drama', 'Mystery', 'Thriller']",Tony Scott,10
9833,The Phantom of the Opera,18.927463,70000000,154648887,"['Thriller', 'Drama', 'Romance']",Joel Schumacher,9
4517,Elizabeth: The Golden Age,15.274137,55000000,74237563,"['Drama', 'History', 'Romance']",Shekhar Kapur,22
8202,Æon Flux,29.954302,62000000,52304001,"['Action', 'Science Fiction']",Karyn Kusama,52
16072,Gods and Generals,4.362535,56000000,12923936,"['Drama', 'History', 'War']",Ronald F. Maxwell,21
34314,Turbulence,4.700024,55000000,11466088,"['Action', 'Thriller', 'Crime']",Robert Butler,45
145220,Muppets Most Wanted,14.808304,50000000,80383290,"['Comedy', 'Adventure', 'Crime', 'Family']",James Bobin,66
14623,Thunderbirds,9.27875,57000000,28283637,"['Action', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Science Fiction']",Jonathan Frakes,28
42297,Burlesque,22.863516,55000000,89519773,"['Drama', 'Romance']",Steve Antin,33
802,Lolita,23.962109,2000000,9250000,"['Drama', 'Romance']",Stanley Kubrick,11
10375,D-Tox,12.669778,55000000,6416302,"['Action', 'Thriller']",Jim Gillespie,12
36586,Blade II,67.169587,54000000,155010032,"['Fantasy', 'Horror', 'Action', 'Thriller']",Guillermo del Toro,48
11321,Seven Pounds,41.472404,55000000,168167691,['Drama'],Gabriele Muccino,17
70074,Bullet to the Head,22.503935,55000000,9489829,"['Action', 'Crime', 'Thriller']",Walter Hill,19
242,The Godfather: Part III,59.194915,54000000,136766062,"['Crime', 'Drama', 'Thriller']",Francis Ford Coppola,38
9621,Elizabethtown,22.894898,57000000,52034889,"['Comedy', 'Drama', 'Romance']",Cameron Crowe,13
1819,"You, Me and Dupree",18.600367,54000000,130431368,"['Comedy', 'Romance']",Anthony Russo,14
8536,Superman II,30.515175,54000000,190458706,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']",Richard Lester,50
8046,Gigli,9.053456,54000000,7266209,['Drama'],Martin Brest,18
1717,All the King's Men,7.768223,55000000,9450897,"['Drama', 'Thriller']",Steven Zaillian,12
479,Shaft,19.643365,46000000,107196498,"['Action', 'Adventure', 'Crime', 'Thriller']",John Singleton,12
9444,Anastasia,45.565918,53000000,139804348,"['Animation', 'Family']",Gary Goldman,12
824,Moulin Rouge!,57.374341,52500000,179213434,"['Drama', 'Music', 'Romance']",Baz Luhrmann,100
11456,Domestic Disturbance,8.41856,75000000,54249294,"['Mystery', 'Thriller', 'Crime']",Harold Becker,9
261023,Black Mass,46.049902,53000000,98837872,"['Crime', 'Drama']",Scott Cooper,65
3683,Flags of Our Fathers,23.9366,90000000,65900249,"['War', 'Drama', 'History']",Clint Eastwood,28
22803,Law Abiding Citizen,49.593978,53000000,126690726,"['Drama', 'Crime', 'Thriller']",F. Gary Gray,20
285923,Grindhouse,16.637642,67000000,25037897,"['Thriller', 'Action', 'Horror']",Robert Rodriguez,32
640,Catch Me If You Can,73.944049,52000000,352114312,"['Drama', 'Crime']",Steven Spielberg,123
97630,Zero Dark Thirty,38.306954,40000000,132820716,"['Thriller', 'Drama', 'History']",Kathryn Bigelow,31
9767,The Break-Up,26.251217,52000000,204999686,"['Romance', 'Comedy']",Peyton Reed,16
11631,Mamma Mia!,30.780599,52000000,609841637,"['Comedy', 'Romance']",Phyllida Lloyd,26
32856,Valentine's Day,25.41929,52000000,216485654,"['Comedy', 'Romance']",Garry Marshall,23
6519,The Dukes of Hazzard,15.98212,50000000,110803676,"['Action', 'Adventure', 'Comedy']",Jay Chandrasekhar,22
8741,The Thin Red Line,40.072583,52000000,98126565,"['Drama', 'History', 'War']",Terrence Malick,26
49520,The Change-Up,32.015477,52000000,75450437,['Comedy'],David Dobkin,19
1850,Man on the Moon,24.444186,82000000,47434430,"['Comedy', 'Drama', 'Romance']",Miloš Forman,17
524,Casino,40.06688,52000000,116112375,"['Drama', 'Crime']",Martin Scorsese,45
26389,From Paris with Love,27.916284,52000000,52826594,"['Action', 'Crime', 'Thriller']",Pierre Morel,25
2123,"Me, Myself & Irene",39.001682,51000000,149270999,['Comedy'],Bobby Farrelly,16
9907,Barnyard,10.430832,51000000,72779000,"['Animation', 'Comedy', 'Family']",Steve Oedekerk,20
18239,The Twilight Saga: New Moon,94.815867,50000000,709827462,"['Adventure', 'Fantasy', 'Drama', 'Romance']",Chris Weitz,37
808,Shrek,67.298732,60000000,484409218,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",Andrew Adamson,29
38050,The Adjustment Bureau,26.60772,50200000,127869379,"['Science Fiction', 'Thriller', 'Romance']",George Nolfi,20
8367,Robin Hood: Prince of Thieves,28.803729,48000000,390493908,['Adventure'],Kevin Reynolds,35
9390,Jerry Maguire,27.039636,50000000,273552592,"['Comedy', 'Drama', 'Romance']",Cameron Crowe,23
72105,Ted,68.87691,50000000,549368315,"['Comedy', 'Fantasy']",Seth MacFarlane,50
2898,As Good as It Gets,37.885022,50000000,314178011,"['Comedy', 'Romance']",James L. Brooks,56
10312,Patch Adams,35.537397,50000000,202292902,"['Comedy', 'Drama']",Tom Shadyac,28
109443,Anchorman 2: The Legend Continues,38.125008,50000000,173649015,['Comedy'],Adam McKay,27
2022,Mr. Deeds,18.121404,50000000,171269535,"['Comedy', 'Romance']",Steven Brill,13
37686,Super 8,37.069253,50000000,260095987,"['Thriller', 'Science Fiction', 'Mystery']",J.J. Abrams,24
462,Erin Brockovich,30.347332,52000000,256271286,['Drama'],Steven Soderbergh,10
9919,How to Lose a Guy in 10 Days,23.854701,50000000,177371441,"['Comedy', 'Romance']",Donald Petrie,22
187017,22 Jump Street,52.380982,50000000,188441614,"['Crime', 'Comedy', 'Action']",Phil Lord,25
628,Interview with the Vampire,50.163785,60000000,223664608,"['Horror', 'Romance']",Neil Jordan,15
10201,Yes Man,43.849351,70000000,225990978,['Comedy'],Peyton Reed,20
302699,Central Intelligence,45.318703,50000000,216972543,"['Action', 'Comedy']",Rawson Marshall Thurber,37
274167,Daddy's Home,38.616744,50000000,242786137,['Comedy'],Sean Anders,21
224141,Into the Woods,65.90161,50000000,212902372,"['Fantasy', 'Comedy', 'Music']",Rob Marshall,19
388,Inside Man,45.220386,45000000,184376254,"['Crime', 'Drama', 'Thriller']",Spike Lee,64
2112,Payback,17.457947,90000000,161626121,"['Drama', 'Action', 'Thriller', 'Crime']",Brian Helgeland,14
10329,Congo,10.755847,50000000,152022101,"['Action', 'Adventure', 'Drama', 'Mystery', 'Science Fiction', 'Thriller']",Frank Marshall,21
74465,We Bought a Zoo,38.629763,50000000,120081841,"['Drama', 'Comedy', 'Family']",Cameron Crowe,15
13811,Knowing,32.693093,50000000,155446362,"['Action', 'Adventure', 'Drama', 'Mystery', 'Science Fiction', 'Thriller']",Alex Proyas,17
6877,Failure to Launch,18.806031,50000000,88715192,['Comedy'],Tom Dey,12
10320,The Ring Two,32.233713,50000000,161451538,"['Drama', 'Horror', 'Thriller']",Hideo Nakata,17
50646,"Crazy, Stupid, Love.",37.990705,50000000,142851197,"['Comedy', 'Drama', 'Romance']",Glenn Ficarra,28
8920,Garfield,17.667826,50000000,200804534,"['Animation', 'Comedy', 'Family']",Peter Hewitt,14
60308,Moneyball,46.180421,50000000,110206216,['Drama'],Bennett Miller,67
6950,Outbreak,30.397496,50000000,189859560,"['Action', 'Drama', 'Science Fiction', 'Thriller']",Wolfgang Petersen,14
225574,Non-Stop,83.295796,50000000,222809600,"['Action', 'Thriller', 'Mystery']",Jaume Collet-Serra,28
13836,Race to Witch Mountain,23.935053,50000000,106303988,"['Adventure', 'Family', 'Fantasy', 'Science Fiction', 'Thriller', 'Action']",Andy Fickman,45
752,V for Vendetta,84.630969,54000000,132511035,"['Action', 'Thriller', 'Fantasy']",James McTeigue,77
6038,Shanghai Knights,16.251204,50000000,88323487,"['Action', 'Adventure', 'Comedy', 'Western']",David Dobkin,47
9975,Curious George,9.894346,50000000,69834815,"['Adventure', 'Animation', 'Comedy', 'Family']",Matthew O'Callaghan,23
11451,Herbie Fully Loaded,12.050755,50000000,66002004,"['Comedy', 'Family', 'Adventure', 'Fantasy', 'Romance']",Angela Robinson,16
12103,Don't Say a Word,11.596207,50000000,100020092,['Thriller'],Gary Fleder,16
60304,Hansel & Gretel: Witch Hunters,53.02787,50000000,224803475,"['Fantasy', 'Horror', 'Action']",Tommy Wirkola,23
2251,Unfaithful,14.382253,50000000,119137784,"['Thriller', 'Drama']",Adrian Lyne,12
46529,I Am Number Four,43.450266,50000000,144492830,"['Action', 'Thriller', 'Science Fiction', 'Adventure']",D.J. Caruso,49
231,Syriana,16.871194,50000000,94000000,"['Drama', 'Thriller']",Stephen Gaghan,31
300671,13 Hours: The Secret Soldiers of Benghazi,42.526529,50000000,69411370,"['Action', 'Drama', 'History', 'Thriller', 'War']",Michael Bay,33
228326,The Book of Life,34.890999,50000000,97437106,"['Romance', 'Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']",Jorge R. Gutierrez,28
9754,Firewall,18.186026,45000000,82800000,['Thriller'],Richard Loncraine,19
66,Absolute Power,13.576765,50000000,50068310,"['Crime', 'Drama', 'Thriller']",Clint Eastwood,11
4421,G.I. Jane,19.434672,50000000,48169156,"['Action', 'Drama']",Ridley Scott,14
2649,The Game,62.925175,50000000,109423648,"['Drama', 'Thriller', 'Mystery']",David Fincher,46
588,Silent Hill,32.927994,50000000,97607453,"['Horror', 'Mystery']",Christophe Gans,16
71552,American Reunion,39.920035,50000000,234989584,['Comedy'],Jon Hurwitz,22
9631,The Negotiator,28.725621,50000000,44547681,"['Action', 'Adventure', 'Crime', 'Drama', 'Mystery', 'Thriller']",F. Gary Gray,47
216282,Into the Storm,20.566554,50000000,160602194,"['Action', 'Thriller']",Steven Quale,98
306,Beverly Hills Cop III,20.333953,50000000,119208989,"['Action', 'Comedy', 'Crime']",John Landis,23
928,Gremlins 2: The New Batch,33.98637,50000000,41482207,"['Comedy', 'Horror', 'Fantasy']",Joe Dante,27
205587,The Judge,42.472324,50000000,83719388,['Drama'],David Dobkin,16
1577,Resident Evil: Apocalypse,29.880122,45000000,129394835,"['Horror', 'Action', 'Science Fiction']",Alexander Witt,87
9801,Bridget Jones: The Edge of Reason,28.803802,50000000,40203020,"['Comedy', 'Romance']",Beeban Kidron,43
